School,YrLevel,Domain,TAA (Jurisdiction Id),Sector,School Local Id,Local Campus Id,ACARA ID,School Name,SRN,Platform Student ID,Family Name,Middle Name,Given Name,Geolocation,Test Level,Sex,Birth Date,Country of Birth,Student Language at Home,Indigenous Status,Parent 1 Occupation,Parent 1 School education,Parent 1 Non-School Education,Parent 1 Language at Home,Parent 2 Occupation,Parent 2 School education,Parent 2 Non-School Education,Parent 2 Language at Home,LBOTE,Full Fee Paying Student,Reading Participation Code,Reading ResponseID,Reading PNP:AIA,Reading PNP:AIV,Reading PNP:AST,Reading PNP:BNB,Reading PNP:BNG,Reading PNP:BNL,Reading PNP:BNW,Reading PNP:BNY,Reading PNP:COL,Reading PNP:ETA,Reading PNP:ETB,Reading PNP:ETC,Reading PNP:ETD,Reading PNP:OFF,Reading PNP:OSS,Reading PNP:RBK,Reading PNP:SCR,Reading PNP:SUP,Reading PNP:CAL,Reading PNP:ENZ,Reading PNP:EST,Reading PNP:LFS,Reading PNP:RZL,Reading PNP:ZOF,Reading PNP:ZTFAO,Reading Domain Band,Reading Raw Score,Reading Scaled Score Value,Reading National Average,Reading Path Taken For Domain,Reading Parallel Test,Numeracy Participation Code,Numeracy ResponseID,Numeracy PNP:AIA,Numeracy PNP:AIV,Numeracy PNP:AST,Numeracy PNP:BNB,Numeracy PNP:BNG,Numeracy PNP:BNL,Numeracy PNP:BNW,Numeracy PNP:BNY,Numeracy PNP:COL,Numeracy PNP:ETA,Numeracy PNP:ETB,Numeracy PNP:ETC,Numeracy PNP:ETD,Numeracy PNP:OFF,Numeracy PNP:OSS,Numeracy PNP:RBK,Numeracy PNP:SCR,Numeracy PNP:SUP,Numeracy PNP:CAL,Numeracy PNP:ENZ,Numeracy PNP:EST,Numeracy PNP:LFS,Numeracy PNP:RZL,Numeracy PNP:ZOF,Numeracy PNP:ZTFAO,Numeracy Domain Band,Numeracy Raw Score,Numeracy Scaled Score Value,Numeracy National Average,Numeracy Path Taken For Domain,Numeracy Parallel Test,Writing Participation Code,Writing ResponseID,Writing PNP:AIA,Writing PNP:AIV,Writing PNP:AST,Writing PNP:BNB,Writing PNP:BNG,Writing PNP:BNL,Writing PNP:BNW,Writing PNP:BNY,Writing PNP:COL,Writing PNP:ETA,Writing PNP:ETB,Writing PNP:ETC,Writing PNP:ETD,Writing PNP:OFF,Writing PNP:OSS,Writing PNP:RBK,Writing PNP:SCR,Writing PNP:SUP,Writing PNP:CAL,Writing PNP:ENZ,Writing PNP:EST,Writing PNP:LFS,Writing PNP:RZL,Writing PNP:ZOF,Writing PNP:ZTFAO,Writing Domain Band,Writing Raw Score,Writing Scaled Score Value,Writing National Average,Writing Path Taken For Domain,Writing Parallel Test,Grammar and Punctuation Participation Code,Grammar and Punctuation ResponseID,GrammarAndPunctuation PNP:AIA,GrammarAndPunctuation PNP:AIV,GrammarAndPunctuation PNP:AST,GrammarAndPunctuation PNP:BNB,GrammarAndPunctuation PNP:BNG,GrammarAndPunctuation PNP:BNL,GrammarAndPunctuation PNP:BNW,GrammarAndPunctuation PNP:BNY,GrammarAndPunctuation PNP:COL,GrammarAndPunctuation PNP:ETA,GrammarAndPunctuation PNP:ETB,GrammarAndPunctuation PNP:ETC,GrammarAndPunctuation PNP:ETD,GrammarAndPunctuation PNP:OFF,GrammarAndPunctuation PNP:OSS,GrammarAndPunctuation PNP:RBK,GrammarAndPunctuation PNP:SCR,GrammarAndPunctuation PNP:SUP,GrammarAndPunctuation PNP:CAL,GrammarAndPunctuation PNP:ENZ,GrammarAndPunctuation PNP:EST,GrammarAndPunctuation PNP:LFS,GrammarAndPunctuation PNP:RZL,GrammarAndPunctuation PNP:ZOF,GrammarAndPunctuation PNP:ZTFAO,Grammar and Punctuation Domain Band,Grammar and Punctuation Raw Score,Grammar and Punctuation Scaled Score Value,Grammar and Punctuation National Average,Grammar and Punctuation Path Taken For Domain,Grammar and Punctuation Parallel Test,Spelling Participation Code,Spelling ResponseID,Spelling PNP:AIA,Spelling PNP:AIV,Spelling PNP:AST,Spelling PNP:BNB,Spelling PNP:BNG,Spelling PNP:BNL,Spelling PNP:BNW,Spelling PNP:BNY,Spelling PNP:COL,Spelling PNP:ETA,Spelling PNP:ETB,Spelling PNP:ETC,Spelling PNP:ETD,Spelling PNP:OFF,Spelling PNP:OSS,Spelling PNP:RBK,Spelling PNP:SCR,Spelling PNP:SUP,Spelling PNP:CAL,Spelling PNP:ENZ,Spelling PNP:EST,Spelling PNP:LFS,Spelling PNP:RZL,Spelling PNP:ZOF,Spelling PNP:ZTFAO,Spelling Domain Band,Spelling Raw Score,Spelling Scaled Score Value,Spelling National Average,Spelling Path Taken For Domain,Spelling Parallel Test
21215,9,AllDomains,9,NG,x72863,,21215,Isovalerate Combined College,885381996,R100000088P,Costello,,Jeanette,15,9,2,2009-05-19,1101,1201,4,4,3,8,1201,3,1,7,1201,1201,1,P,b5964aef-feef-4254-8690-62df859ad471,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,30.00,598.75,649,A:D:F,A0:D1:F0,P,089c1bdd-9530-44b5-b02a-bbd78635ce48,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,45.00,610.47,596,CA:D:C:E,CA1:D0:C0:E1,P,408cf9b7-5142-4ef4-84b8-2b13c2a96177,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,1.00,655.00,681,,,P,e9b15f92-244c-434b-a50d-456f025c4dc3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,17.00,607.00,745,GF,F1,P,90978dec-8c22-437f-afa6-fdcc8902cfcf,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,21.00,631.00,618,SA:SB:PD,SA0:SB1:PD1
21221,5,AllDomains,9,NG,x72869,,21221,Wishram Combined College,271624309,R100000231M,Upham,,Teodoro,15,5,1,2009-06-13,1101,1201,4,3,2,6,1201,4,3,6,1201,1201,1,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,543,,,P,beb7c460-b63b-4b13-ac0c-fdf451875f9f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,32.00,531.67,524,CA:B:E,CA0:B0:E0,P,4154a7c9-9741-44b4-b3ea-bbf5e7d085a1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,500,,,P,d71b65de-3d39-4ca0-b987-8f87e581f204,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,579,G,G0,P,76f99197-6cbd-4381-be93-95d71c431768,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,6,13.00,503.00,548,SA:SD:PB,SA0:SD1:PB1
21220,9,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,634017946,R100000222K,Long,,Agustin,15,9,1,2009-10-27,1101,1201,1,1,2,6,7100,1,2,6,1201,1201,2,P,d1af67d3-5f7e-4df0-a0a3-47d4b091eea3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,37.00,620.62,759,A:B:F,A2:B0:F0,P,6991974e-8f7f-48a8-add3-e941fb0ee9b0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,43.00,605.78,662,CA:B:C:E,CA1:B0:C0:E1,P,1248dfcb-177a-4fce-ab26-60a7ef8e89ed,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,721,,,P,ffed88b8-e16e-45ae-b2e1-e69623693148,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,15.00,595.00,617,GF,F1,P,d1775161-193b-4a59-b091-df3a19f12b21,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,17.00,607.00,655,SA:SD:PB,SA1:SD1:PB1
21214,5,AllDomains,9,NG,x72862,,21214,Iliac Primary College,680948416,R100000051A,Soto,,Valentina,15,5,2,2009-08-06,1101,1201,4,3,1,5,1201,1,2,8,1201,1201,1,P,330dabae-6613-4a5b-9a59-1a74b27fcf4d,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,32.00,531.67,557,A:D:E,A0:D1:E1,P,5abf97ae-6bb5-4262-8947-38da7d3831df,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,36.00,545.00,572,A:D:C,A3:D1:C0,P,14ec22a2-07b7-4763-8b70-36d0e033b082,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,682,,,P,296d2ad5-c799-4281-a9a5-43b491081029,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,17.00,527.00,533,GE,E1,P,116e54d1-e426-4ebc-818c-7ab4330faa90,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,17.00,527.00,531,SA:SB:PB,SA1:SB0:PB0
21212,3,AllDomains,9,NG,x72860,,21212,Anticapital Primary College,396107093,R100000021D,Woodside,,June,15,3,2,2009-09-10,1101,7100,2,4,2,8,1201,3,3,6,1201,7100,2,P,0edd1e80-7ea3-4836-8ea5-c381f2c85c69,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,30.00,430.38,582,A:B:F,A0:B0:F0,P,569bf0ff-2c9f-4c15-99a5-8bf6e8734875,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,29.00,426.54,509,A:B:F,A3:B1:F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,587,,,P,f7568084-9069-499c-b5ec-907799c77ab1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,19.00,429.00,416,SA:SB:PB,SA0:SB1:PB1
21221,9,AllDomains,9,NG,x72869,,21221,Wishram Combined College,900848255,R100000226M,Odum,,Jeffrey,15,9,1,2009-04-04,3307,1201,2,2,3,6,2201,4,3,8,1201,1201,2,P,123a759e-832a-424e-96ed-b67d5d239b68,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,31.00,601.88,708,A:D:C,A0:D1:C0,X,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,775,,,P,6ae3c707-3ebe-43a8-8dd4-675d9d7062e3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,705,,,P,e16d2287-3126-4d2e-a160-f7bb96a44301,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,15.00,595.00,634,GC,C1,E,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,680,,
21217,5,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,266211914,R100000128G,Wood,,Herbert,15,5,1,2009-08-14,2100,1201,2,2,3,6,1201,2,2,8,9601,1201,2,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,528,,,E,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,606,,,P,814ed4ed-b036-4a15-943d-b0647b456f44,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,541,,,P,1113fe11-f515-47dc-940b-a65a95a81ed0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,519,G,G0,P,964552d6-7a50-4c78-a154-24d0d8772956,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,17.00,527.00,518,SA:SB:PB,SA1:SB1:PB1
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,574013097,R100000166G,Bean,,Guillermina,15,9,2,2009-02-15,1101,1201,3,3,4,7,1201,4,2,5,2201,1201,1,P,f90d3504-21e7-4cfc-b392-caa60224d38a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,37.00,620.62,644,A:B:C,A1:B1:C0,P,0d9e05e4-9a43-4ed3-b82e-127ab5fb6512,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,45.00,610.47,724,CA:B:C:F,CA1:B1:C0:F0,P,efe56a2d-cc49-48db-9e65-21359ed98763,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,671,,,C,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,651,,,P,ad247806-6827-40c6-bfe1-7b36da5e97d1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,21.00,631.00,612,SA:SB:PB,SA0:SB0:PB0
21215,3,AllDomains,9,NG,x72863,,21215,Isovalerate Combined College,439970865,R100000086G,Duncan,,Trevor,15,3,1,2009-11-08,6101,1201,3,4,1,7,1201,3,1,7,9601,1201,1,P,aa2c31ac-27d5-4a49-8b48-5237ee6be47e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,31.00,434.23,424,A:B:F,A3:B1:F0,P,7525b945-252d-4fa2-907b-21c027ccf674,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,30.00,430.38,410,CA:D:E,CA0:D0:E0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,dbd4d8c2-5015-4ac9-b251-f6dc375cb711,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,20.00,435.00,515,GF,F0,P,47e1b6df-0b00-4ff4-90cf-ace563dda9b2,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,20.00,435.00,498,SA:SB:PB,SA1:SB1:PB0
21217,5,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,802538749,R100000142K,Cosby,,Nakia,15,5,2,2009-03-13,1101,1201,1,3,1,7,1201,4,1,5,7100,1201,1,P,beba25b8-d11b-4458-8d5c-b10bddd72049,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,34.00,538.33,528,A:B:E,A0:B0:E1,P,2270c971-f6da-483c-af5d-6391375d464b,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,27.00,515.00,606,CA:D:E,CA1:D1:E1,P,0dd4e204-3d07-4eb5-8b1b-464bea31938a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,1.00,575.00,519,,,C,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,519,,,P,02537faa-d46c-423d-99e8-aa3694782fe9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,18.00,533.00,518,SA:SD:PB,SA1:SD0:PB1
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,133061145,R100000150A,Pierce,,Chrystal,15,9,2,2009-09-21,1101,1201,4,4,3,8,1201,3,1,6,1201,1201,2,R,d2d371ea-e4d8-4a4e-8ea3-302de137e1cb,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.0,0.0,644,A:B:F,A3:B1:F0,P,bc188e9a-fded-4b8c-9a2d-93fbfb98d108,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,47.00,615.16,724,NC:B:C:F,NC1:B0:C0:F0,P,b5a14bd6-b300-4399-9b30-b548cd97bf89,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,745,,,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,651,,,P,92fd1417-1de8-4446-bb4b-9f1beef89d7f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,17.00,607.00,612,SA:SB:PD,SA0:SB1:PD1
21217,3,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,335776714,R100000129H,Hall,,Byron,15,3,1,2009-09-20,4111,1201,4,4,4,5,1201,3,4,7,1201,1201,1,P,2fc63507-9e45-41dc-b5ad-5958ebfca6a5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,28.00,422.69,431,A:B:E,A1:B0:E0,P,b557a4c7-09aa-411e-afe4-1049a97454ce,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,29.00,426.54,484,CA:D:F,CA1:D0:F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,cf91097b-bba8-4e57-ae76-55118369ff08,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,16.00,411.00,418,GE,E0,P,ea3a8771-f2cd-42e8-a1d1-eb75ec3a1f31,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,12.00,387.00,425,SA:SB:PD,SA0:SB0:PD1
21216,9,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,888211114,R100000121S,Riley,,Russell,15,9,1,2009-09-08,1101,1201,4,2,3,6,9601,3,4,5,5203,1201,1,P,e0efe165-1fd6-4bb2-b852-e3d2569bb29f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,31.00,601.88,762,A:D:C,A2:D0:C0,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,752,,,S,ef1d3246-52a0-42bc-96dc-e52e96ba7af2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,744,,,C,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,,764,,,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,706,,
21220,7,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,211703575,R100000206A,May,,Columbus,15,7,1,2009-09-23,1101,1201,3,3,1,5,1201,3,2,8,1201,1201,1,X,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,620,,,P,b5258391-2980-450c-9f91-0478bf77e72d,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,44.00,578.12,713,NC:D:E:F,NC1:D0:E0:F0,P,de5189b7-7024-421c-b191-1f00ed11f8fc,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,722,,,P,8612d228-46dd-485d-ad05-2b19d196ee64,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,695,G,G0,P,039fd13d-e912-400b-87b0-b4d759548948,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,18.00,583.00,638,SA:SD:PB,SA1:SD1:PB0
21217,7,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,425987780,R100000140S,Carlton,,Genevie,15,7,2,2009-04-15,3307,1201,1,3,1,7,1201,1,4,7,1201,1201,2,X,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,711,,,R,28f23f52-44af-4fa8-bf1b-4d17e47a7e9f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.0,0.0,653,NC:B:C:F,NC0:B1:C0:F0,P,b810640f-a271-48c5-bdb5-e717bcab0bb6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,618,,,P,80266175-cd5c-4bed-9bcf-2e6688020c16,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,574,G,G0,P,cd0d6a8d-6050-4d8d-aa4b-f2455905781f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,17.00,577.00,568,SA:SD:PD,SA1:SD0:PD0
21219,9,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,619018444,R100000193A,Smith,,Leslie,15,9,1,2009-02-23,6101,1201,3,1,4,8,2201,1,2,5,1201,1201,2,P,9bb5f0de-8584-400c-b93b-f31ebc3c0050,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,31.00,601.88,767,A:C:B,A2:C0:B0,X,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,608,,,P,bd6f7f10-8bf4-4f1a-9c40-1c9561554091,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,727,,,P,67cf6b40-4c1f-4b93-9e85-d3428c534eed,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,774,GB,B0,P,48edc7e4-be81-4ce7-9e3f-a3e3bea5ad5c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,18.00,613.00,748,SA:SD:PD,SA0:SD1:PD0
21220,7,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,627653130,R100000207M,Morgan,,Ernesto,15,7,1,2009-08-27,3307,1201,3,3,1,8,1201,3,2,5,1201,1201,1,P,f8889eee-7051-47e0-94f9-056db8e77405,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,32.00,575.00,620,A:B:E,A3:B1:E1,P,0de3323b-515d-43a4-a64c-756bed74bc4f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,34.00,581.25,713,A:D:C:E,A3:D1:C0:E1,P,a8f729be-1983-496b-9040-c486823dcadd,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,0.00,475.00,660,,,P,096f181f-05b4-49a8-a7e1-d9769a7ec2e0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,21.00,601.00,695,GE,E1,P,258ee77d-6bf7-49da-918c-fa607dc6c133,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,17.00,577.00,638,SA:SD:PB,SA0:SD1:PB1
21216,7,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,450912812,R100000111P,Fugate,,Peter,15,7,1,2009-10-27,1101,1201,1,1,1,8,1201,1,4,8,1201,1201,2,P,b8dbee0f-3eca-4808-bc9f-f952f41b7c07,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,35.00,584.38,654,A:B:E,A0:B1:E0,P,baad2e11-77f7-4fd2-adf8-89551b23d858,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,48.00,587.50,663,NC:D:E:F,NC1:D1:E0:F0,P,ed3c20d2-d5c5-4bf2-9687-adf457807d10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,746,,,P,c81defb6-d42b-4d47-9292-abb5a6a57b3f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,14.00,559.00,644,GE,E1,P,d15523e4-cf11-4621-95ff-9db7c1f0af67,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,18.00,583.00,726,SA:SD:PB,SA1:SD1:PB0
21219,7,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,6933898,R100000198R,Jaramillo,,Willian,15,7,1,2009-07-13,1101,1201,4,3,2,8,1201,4,4,8,1201,1201,2,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,567,,,P,917a47f2-bc9c-4038-83f5-7319b790b585,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,52.00,596.88,595,NC:D:C:F,NC0:D1:C0:F0,P,4f724d4e-4ad7-4feb-904f-9a037bda0272,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,0.00,475.00,599,,,P,3fb5cd0c-406e-4e24-ae5b-b1d8171e0850,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,664,G,G0,P,d0a87879-afe7-493f-84f8-2cd7c1b94fa8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,18.00,583.00,671,SA:SB:PD,SA0:SB1:PD1
21213,5,AllDomains,9,NG,x72861,,21213,Hippocentaur Primary College,382707688,R100000035D,Fulton,,Aurora,15,5,2,2009-08-04,1101,7100,2,1,2,5,1201,4,1,7,1201,7100,2,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,645,,,P,9f0b76d0-b938-4e64-a829-6a58f7ad7425,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,33.00,535.00,547,CA:B:F,CA1:B0:F0,E,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,585,,,P,643582a0-8676-4e5d-8112-6f5e2b60071e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,586,G,G0,P,797f14a8-0d25-4bef-b828-4918a399a194,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,19.00,539.00,695,SA:SB:PB,SA1:SB0:PB1
